doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_id,scene_index,scene,line_no,start_line,end_line,location,time_hint,main_event,dominant_action,summary,conflict_stage,tension_level,key_characters,theme_labels,scene_function,narrative_turning_point,characters_present,line_count,dialogue_count,lyric_count,dialogue_density,lyric_density,speech_density,stage_direction_count,narration_count,llm_error
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,01000000,1000000,《戏考》,《戏考》（1000000）,01002016,打渔杀家,pdf_01000000__01002016___7c4fa6e0d0__scene__000,0,序幕/前置内容,1,1,24,,,# 《打渔杀家》（一名：《庆顶珠》；一名：《讨鱼税》）,对峙,# 《打渔杀家》（一名：《庆顶珠》；一名：《讨鱼税》）,铺垫,1,,家国；亲情；公案；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,01000000,1000000,《戏考》,《戏考》（1000000）,01002016,打渔杀家,pdf_01000000__01002016___7c4fa6e0d0__scene__001,1,【第一场】,25,25,30,江边,白日,李俊与倪荣江边相遇，回忆往事，表明江湖志向。,交谈,李俊与倪荣两位江湖好汉在江边相遇，回忆当年征讨方腊的往事，表达不愿为官、愿在江湖结交豪杰的志向。,铺垫,1,李俊；倪荣,忠义；情爱,引子,无转折，为后续剧情做人物背景铺垫。,李俊；倪荣,13,8,4,1.3333,0.6667,2.0,1,0,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,01000000,1000000,《戏考》,《戏考》（1000000）,01002016,打渔杀家,pdf_01000000__01002016___7c4fa6e0d0__scene__002,2,【第二场】,31,31,50,河下江边,白天,丁郎讨税引发冲突，李俊、倪荣威胁丁府并资助萧恩。,对峙与威胁,萧恩父女打渔为生，丁郎前来催讨鱼税，李俊、倪荣为萧恩出头，怒斥丁郎并威胁丁府，最后赠银米助萧恩。,冲突,4,萧恩；丁郎；李俊；倪荣；萧桂英,阶级压迫；忠义；贫困与生存,推进,冲突升级：李俊、倪荣介入，从言语威胁到准备动手，并决定资助萧恩。,萧桂英；萧恩；郭先生；李俊、倪荣；李俊；倪荣；萧恩、李俊、倪荣；丁郎；李倪,107,95,9,4.75,0.45,5.2,2,1,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,01000000,1000000,《戏考》,《戏考》（1000000）,01002016,打渔杀家,pdf_01000000__01002016___7c4fa6e0d0__scene__003,3,【第三场】,51,51,246,萧恩家门前,清晨,大教师带家丁上门催讨鱼税，与萧恩发生肢体冲突。,对抗,丁府催讨鱼税，萧恩拒绝并点穴教训大教师，双方冲突升级。,冲突,4,丁员外；丁郎；大教师；萧恩；萧桂英,阶级压迫；反抗；生存困境,推进,萧恩点穴制服大教师，冲突从言语升级为肢体。,丁员外；郭先生；丁郎；大教师；四家丁；萧恩；萧桂英；家丁；你看,167,110,5,0.5612,0.0255,0.5867,7,45,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,01000000,1000000,《戏考》,《戏考》（1000000）,01002016,打渔杀家,pdf_01000000__01002016___7c4fa6e0d0__scene__004,4,【第五场】,247,247,268,郭先生处,当日,大教师讨银失败后与郭先生商议报复手段,商议,大教师讨银失败被打回，郭先生建议将丁府送官以出气，众人决定养伤后歇息。,收束,2,大教师；郭先生,暴力与法律；阶级压迫；复仇,过渡,郭先生提出送官报复，冲突从直接对抗转向官场手段,大教师；家丁；郭先生,12,9,0,0.4091,0.0,0.4091,3,0,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,01000000,1000000,《戏考》,《戏考》（1000000）,01002016,打渔杀家,pdf_01000000__01002016___7c4fa6e0d0__scene__005,5,【第六场】,269,269,290,丁府,夜晚,萧恩父女以献珠为名，闯入丁府杀死丁员外等人。,复仇,萧恩被吕子秋责打后，决意复仇，带女儿萧桂英夜赴丁府，假献庆顶珠，杀死丁员外、郭先生及众家丁。,高潮,5,萧恩；萧桂英；丁员外；大教师,复仇；阶级压迫；反抗；情爱,高潮,萧恩从隐忍转向主动复仇，父女共同行动，冲突升级为暴力高潮。,萧桂英；衙役；吕子秋；萧恩；大教师；丁员外；郭先生,95,82,6,3.7273,0.2727,4.0,5,2,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__000,0,序幕/前置内容,1,1,24,,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,命令,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,铺垫,0,,忠义；权谋；战争；家国；亲情；喜剧；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__001,1,【第一场】,25,25,36,雅志高旺府邸,白天,杨八妹搬兵，高旺避而不见，最终被引出相见。,杨八妹逼迫高来供出高旺藏身处，并用计引出高旺。,杨八妹奉太君命到雅志搬兵，高旺不愿发兵，与高来设计躲避。高来被杨八妹吓出实情，二人用计引出高旺，高旺被迫相见。,发展,3,杨八妹；高旺；高来,忠义；权谋；家国,推进,高旺从避而不见到被迫现身，冲突从隐藏转为面对。,高旺；高来；杨八妹,130,125,3,10.4167,0.25,10.6667,2,0,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__002,2,【第二场】,37,37,42,牧虎关前,白天,高旺假扮番将马夫试图骗关，被张保识破，双方言语交锋后张保拒绝开关。,骗关与识破,杨八妹与高旺来到关前，高旺假扮番将马夫与守关张保周旋，试图骗取过关，但张保识破并拒绝开关，双方对峙。,冲突,4,张保；高旺；杨八妹,智斗；过关；伪装与识破,推进,冲突升级：张保识破高旺伪装，明确拒绝过关，双方从言语试探转为直接对抗。,张保；杨八妹；高旺,31,26,5,4.3333,0.8333,5.1667,0,0,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__003,3,【第三场】,43,43,82,战场,交战时刻,高旺以黑风术击败张保,斗法,张保不敌高旺，欲使黑风擒敌，不料高旺亦精通黑风之术，自称老祖宗，最终张保败逃。,高潮,4,张保；高旺,斗法；以技克技；自信与傲慢,对峙,高旺展示黑风术并自称老祖宗，冲突升级并迅速收束,张保；高旺,19,3,5,0.075,0.125,0.2,4,7,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__004,4,【第四场】,83,83,114,黑风关城下,白天,鞑婆出关与高旺交战，被击败后退走。,开打,张保被高旺击败，鞑婆出关迎战，二人交手后鞑婆不敌退走。,冲突,3,张保；鞑婆；高旺,战争；对抗；胜负,推进,鞑婆出战但未能取胜，冲突升级但未解决。,鞑婆；张保；高旺,29,20,4,0.625,0.125,0.75,5,0,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__005,5,【第五场】,115,115,192,战场,无明确时间,高旺破黑风阵并追击鞑婆,破阵与追击,鞑婆布下黑风阵，高旺被困，被迫变猫变犬逃生，后识破阵法弱点，以火攻破阵，追击鞑婆。,高潮,4,鞑婆；高旺,战争；智勇破敌；悲情,高潮,高旺被迫变犬逃生后识破阵法弱点，以火攻反制，冲突升级为追击,鞑婆；高旺；四青袍,38,12,1,0.1538,0.0128,0.1667,8,17,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__scene__006,6,【第六场】,193,193,285,牧虎城城楼,白天,高旺与张兰英夫妻相认，并认出儿子张保和儿媳鞑婆。,相认与家庭团聚,高旺与妻子张兰英在城楼相认，通过黑风帕验证身份，并得知儿子张保和儿媳鞑婆的身份，家庭团聚。,转折,3,高旺；张兰英；张保；鞑婆,亲情；身份验证；亲情,反转,高旺从敌对状态转为家庭团聚，发现妻子、儿子和儿媳的身份。,张兰英；鞑婆；高旺；张保,100,63,7,0.6774,0.0753,0.7527,9,21,
pdf_01000000__01002018___8b683ca237,目莲救母,01000000,1000000,《戏考》,《戏考》（1000000）,01002018,目莲救母,pdf_01000000__01002018___8b683ca237__scene__000,0,序幕/前置内容,1,1,1,,,# 《目莲救母》,命令,# 《目莲救母》,铺垫,0,,战争；家国；亲情；公案；喜剧；情爱,引子,救,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__scene__000,0,序幕/前置内容,1,1,20,,,# 《红鸾禧》；# （一名：《棒打薄情郎》）,命令,# 《红鸾禧》；# （一名：《棒打薄情郎》）,铺垫,0,,战争；家国；亲情；情爱,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__scene__001,1,【第一场】,21,21,28,金松家门前及院内,白天,金玉奴救助莫稽，金松从反对到同意招赘莫稽为婿。,救助与结亲,金玉奴救助饥寒秀才莫稽，金松起初误会，后得知莫稽是秀才，决定将女儿许配给他。,发展,2,金玉奴；莫稽；金松,救助；情爱；阶级跨越,推进,金松从驱赶莫稽到主动提出招赘，关系发生根本转变。,金玉奴；莫稽；金松；二杆；众人,111,105,6,13.125,0.75,13.875,0,0,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__scene__002,2,【第二场】,29,29,32,舞台,无明确时间,跳魁星舞蹈表演,舞蹈,本场为跳魁星表演，通过舞蹈动作展现吉祥寓意，为后续剧情铺垫喜庆氛围。,铺垫,1,,吉祥；喜庆,引子,无转折，仅为仪式性开场,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__scene__003,3,【第三场】,33,33,37,金松家,中秋时节,金玉奴劝莫稽进京赶考，莫稽拒绝并透露继承乞丐杆的打算，金玉奴失望后决定同行。,劝说与拒绝,莫稽满足于现状不愿进京赶考，金玉奴劝其求取功名，莫稽却打算继承岳父的乞丐杆，金玉奴失望后决定随夫同行。,冲突,3,莫稽；金玉奴,功名与安逸；亲情；阶级身份,推进,莫稽暴露不思进取、甘为乞丐的志向，金玉奴从期望转为失望，决定随夫同行。,莫稽；金玉奴；金松,26,23,3,4.6,0.6,5.2,0,0,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,01000000,1000000,《戏考》,《戏考》（1000000）,01002020,白状元祭塔,pdf_01000000__01002020___b68a4c781b__scene__000,0,序幕/前置内容,1,1,18,,,# 《白状元祭塔》,命令,# 《白状元祭塔》,铺垫,0,,亲情；喜剧；情爱,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,01000000,1000000,《戏考》,《戏考》（1000000）,01002020,白状元祭塔,pdf_01000000__01002020___b68a4c781b__scene__001,1,【第一场】,19,19,30,未明确指定，但暗示为状元出行途中或府邸,中状元后，奉旨回家祭祖之时,许仕林中状元后奉旨回家祭祖，提及母亲受苦。,许仕林自述身份与使命，下令开道。,新科状元许仕林荣归故里，奉旨回家祭祖，提及母亲在雷峰塔受苦，为后续祭塔情节铺垫。,铺垫,1,许仕林,孝道；功名；亲情,引子,无重大转折，但引出母亲受苦线索，为后续冲突埋下伏笔。,许仕林,5,2,0,0.1667,0.0,0.1667,3,0,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,01000000,1000000,《戏考》,《戏考》（1000000）,01002020,白状元祭塔,pdf_01000000__01002020___b68a4c781b__scene__002,2,【第二场】,31,31,75,雷峰塔前,白天,许仕林祭塔与白素贞短暂重逢,祭奠与倾诉,许仕林高中状元后前来雷峰塔祭奠母亲白素贞，塔神允许母子相见。白素贞询问儿子荣耀由来，许仕林告知圣上不准搭救，白素贞感叹命该如此，欲讲述往事时被塔神催促分离。,高潮,4,塔神；白素贞；许仕林,亲情；悲情；孝道；神人界限,高潮,母子重逢后被迫分离，白素贞欲讲述往事被中断，强化悲剧命运,塔神；许仕林；白素贞,40,33,0,0.7333,0.0,0.7333,5,2,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__scene__000,0,序幕/前置内容,1,1,28,,,# 《琼林宴》 【前本】（一名：《问樵闹府·打棍出箱》）,对话,# 《琼林宴》 【前本】（一名：《问樵闹府·打棍出箱》）,铺垫,0,,权谋；战争；亲情；喜剧；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__scene__001,1,【第一场】,29,29,50,南山,前半月,范仲禹寻妻儿，从樵夫处得知妻儿下落，儿子被救，妻子被葛登云抢走。,询问与告知,土地化身为樵夫，点化范仲禹，告知其子被虎衔后被陆来所救，其妻被葛登云抢走，范仲禹得知后欲前往葛府。,发展,3,土地；樵夫；范仲禹,寻亲；善恶冲突；使命,推进,范仲禹得知妻子被葛登云抢走，冲突对象明确，剧情转向寻妻复仇。,土地；樵夫；范仲禹,65,60,0,2.7273,0.0,2.7273,5,0,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__scene__002,2,【第二场】,51,51,72,葛登云府门前,白天,范仲禹上门质问葛登云霸妻之事，双方言语冲突，葛登云威胁范仲禹。,质问与威胁,范仲禹误打家院后质问葛登云，指责其霸占妻子，葛登云否认并威胁范仲禹，冲突升级。,冲突,4,范仲禹；葛登云,霸占；反抗；忠义,对峙,范仲禹从误打家院到直接与葛登云对峙，冲突公开化并升级。,家院；范仲禹；葛登云,41,35,0,1.5909,0.0,1.5909,3,3,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__scene__003,3,【第一场】,73,73,86,南天门（虚拟）,神话时间,杀神奉旨下凡搭救文曲星,起霸、念白、下凡,杀神登场，自述身份与使命，奉玉帝旨意下凡搭救有难的文曲星范仲禹，随即前往。,铺垫,1,杀神,神助；使命；救难,引子,无转折，为后续搭救行动做铺垫,杀神,6,1,0,0.0714,0.0,0.0714,3,2,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__scene__004,4,【第二场】,87,87,192,葛登云府中书房,夜晚，三更时分,葛虎奉命杀范仲禹，反被杀神所杀；葛登云下令打死范仲禹并装箱焚尸。,谋杀与反杀,范仲禹在书房中思念妻儿，杀神出现并杀死前来行凶的葛虎，葛登云发现后命人将范仲禹乱棒打死并装入木箱准备焚化。,冲突,4,范仲禹；葛登云；葛虎；杀神；家院,公案；复仇；善恶报应；权力压迫,高潮,杀神出现杀死葛虎，范仲禹从被动受害转为被救，但随即被葛登云下令打死，冲突升级。,家院；范仲禹；杀神；葛虎；葛登云；四青袍,59,20,0,0.1887,0.0,0.1887,12,27,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__scene__005,5,【第三场】,193,193,195,大路旁边,白天,报禄甲、乙寻找范仲禹未果，遇疯癫范仲禹，范仲禹控诉霸占民妻后受神点化。,寻找与遭遇,报禄甲、乙奉相爷之命寻找范仲禹，盘缠用尽，商议抢劫路人。范仲禹疯癫出现，误认二人为儿子、妻子，控诉霸占民妻。报禄甲、乙离去，范仲禹受神点化欲上天。,发展,3,报禄甲；报禄乙；范仲禹,疯癫与真相；霸占与反抗；神启与超自然,推进,范仲禹疯癫状态揭示其妻被霸占的线索，并受神点化，预示后续超自然情节。,报禄甲；报禄乙；四青袍；范仲禹,67,67,0,22.3333,0.0,22.3333,0,0,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__scene__000,0,序幕/前置内容,1,1,42,未指定,未指定,以副标题预告蒋干盗书、草船借箭等关键事件,预告,本场为全剧序幕，通过副标题形式预告《蒋干中计》《草船借箭》等核心情节，奠定智谋交锋基调。,铺垫,1,,权谋；权谋,引子,无转折，仅为剧情预告,,2,1,0,0.0238,0.0,0.0238,0,1,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__scene__001,1,【第一场】,43,43,80,东吴大帐,白天至夜晚,周瑜设群英会宴请蒋干，暗中布置反间计,周瑜设宴并下令禁止谈论孙曹，安排黄盖报军情、甘宁巡营,周瑜升帐，闻蒋干过江，设群英会宴请，席间禁止谈论孙曹，并安排黄盖、甘宁等将计就计，准备诱使蒋干盗书。,发展,3,周瑜；蒋干；黄盖；甘宁；鲁肃；太史慈,权谋；反间；忠义；宴会,推进,周瑜决定利用蒋干实施反间计，为后续盗书埋下伏笔,黄盖；甘宁；周瑜；鲁肃；四白龙套；蒋干；众将；太史慈；众人,100,85,3,2.2368,0.0789,2.3158,6,6,
